Company,Sector,Country,Region,Indicator,KPI,Unit,2023,2022,2021,2020
Altron,Technology,South Africa,Africa,Labour,Employees - Under 30 years old (White),Number,98
Altron,Technology,South Africa,Africa,Labour,Employees - 30 to 50 years old (Black),Number,2923
Altron,Technology,South Africa,Africa,Labour,Employees - 30 to 50 years old (White),Number,884
Altron,Technology,South Africa,Africa,Labour,Employees - Over 50 years old (Black),Number,298
Altron,Technology,South Africa,Africa,Labour,Employees - Over 50 years old (White),Number,457
Altron,Technology,South Africa,Africa,Labour,"Disputes linked to labour law, discrimination and human rights",Number,0
Altron,Technology,South Africa,Africa,Employees,Number of employees,Number,195
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Workplace vaccination programme,Number of employees and contractors,29533
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Full vaccinated employees and contractors,%,53
Anglo American Platinum,Basic Materials,South Africa,Africa,Safety,Number of fatalities - Employees,Number,0
Anglo American Platinum,Basic Materials,South Africa,Africa,Safety,Number of fatalities - Contractors,Number,0
Anglo American Platinum,Basic Materials,South Africa,Africa,Safety,Cases of noise-induced hearing loss,Number,7
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Covid-19 impacts at our operations,Number of employees who died,53
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,New cases of HIV diagnosed among new and existing employees,Number,90
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Employee contracts terminated due to ill health and disability,Number,36
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Workforce (employees and contractors) who have chronic medical conditions,%,37
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Investment in the employee housing and accommodation assistance scheme,Rmillion,524.8
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Employee housing and accommodation assistance scheme,Number of employees,13285
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Number of employees housed in company family accommodation,Number,2874
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Number of employees housed in company single accommodation,Number,1468
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,25538
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Number of employees - South Africa,Number,23798
Anglo American Platinum,Basic Materials,South Africa,Africa,Employees,Number of employees - Zimbabwe,Number,1740
Anglo American Platinum,Basic Materials,South Africa,Africa,Training and development,Investment in training and development for employees,Rmillion,831
Anglo American Platinum,Basic Materials,South Africa,Africa,Training and development,Employee receiving training,Hours/employee,121
Anglo American Platinum,Basic Materials,South Africa,Africa,Education,"Access to adult education and training (AET) provided to employees, contractors and community members",Number,117
Anglo American Platinum,Basic Materials,South Africa,Africa,Training and development,Employees receiving ethics training,Number of employees,952
Anglo American Platinum,Basic Materials,South Africa,Africa,Education,Mandatory training on the code of conduct provided,Number of employees trained,1771
Anglo American,Basic Materials,South Africa,Africa,Health and safety,Employee voluntary testing and counselling cases (number of employees who know their status),Number of employees,27334
Anglo American,Basic Materials,South Africa,Africa,Health and safety,Contractor voluntary testing and counselling cases (number of contractors who know their status),Number of contractors,32713
Anglo American,Basic Materials,South Africa,Africa,Health and safety,Employees who know their status,%,90
Anglo American,Basic Materials,South Africa,Africa,Health and safety,Number of known HIV+ employees on anti-retroviral therapy (ART),Number,4367
Anglo American,Basic Materials,South Africa,Africa,Health and safety,Known HIV+ employees on ART,%,89
Anglo American,Basic Materials,South Africa,Africa,Health and safety,New HIV cases(employees),Number,157
Anglo American,Basic Materials,South Africa,Africa,Health and safety,AIDS deaths (employees),Number,1
Anglo American,Basic Materials,South Africa,Africa,Health and safety,New cases of tuberculosis (TB) (employees),Number,51
Anglo American,Basic Materials,South Africa,Africa,Health and safety,TB incidence rate per 100000 (employees),Number,154
Anglo American,Basic Materials,South Africa,Africa,Health and safety,TB deaths (employees),Number,0
Anglo American,Basic Materials,South Africa,Africa,Employment equity,Female in senior management (CE EoR),%,29
Anglo American,Basic Materials,South Africa,Africa,Employment equity,Female in management (B5 and above),%,32
Anglo American,Basic Materials,South Africa,Africa,Diversity,Female employees,%,24
Anglo American,Basic Materials,South Africa,Africa,Diversity,Employees below 30 years,%,11
Anglo American,Basic Materials,South Africa,Africa,Diversity,Employees between 30 - 50 years,%,70
Anglo American,Basic Materials,South Africa,Africa,Diversity,Employees over 50 years,%,19
Anglo American,Basic Materials,South Africa,Africa,Employees,Historically disadvantaged - South Africans in management (% of South African management),%,71
Anglo American,Basic Materials,South Africa,Africa,Employees,New hires as % of permanent employees,%,14
Anglo American,Basic Materials,South Africa,Africa,Employees,Employee turnover rate - Voluntary,%,4
Anglo American,Basic Materials,South Africa,Africa,Employees,Employee turnover rate - Involuntary,%,7
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Employee turnover rate,%,14
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Average training spend per employee,Rand,6959
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Average voluntary staff turnover,%,10
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Average staff turnover (including disposals),%,14
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Permanent employees,%,94
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Net growth in permanent employees,%,0
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Permanent employees trend by region-Group,Number,8612
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Permanent employees trend by region-Africa Middle East,Number,3919
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Permanent employees trend by region-Americas,Number,730
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Permanent employees trend by region-Asia,Number,1223
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Permanent employees trend by region-Australasia,Number,575
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Permanent employees trend by region-Europe CIS,Number,2165
Aspen Pharmacare,Healthcare,South Africa,Africa,Diversity,Female employees,%,48
Aspen Pharmacare,Healthcare,South Africa,Africa,Diversity,Male employees,%,52
Aspen Pharmacare,Healthcare,South Africa,Africa,Diversity,Females in top management,%,35
Aspen Pharmacare,Healthcare,South Africa,Africa,Diversity,Black employees,%,87
Aspen Pharmacare,Healthcare,South Africa,Africa,Diversity,Black employees in top management,%,36
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Number of employees,Number of employees,9100
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,KPAs-Percentage of permanent employees for whom KPAs are in place,%,98
Aspen Pharmacare,Healthcare,South Africa,Africa,Labour,Collective bargaining councils and trade unions-Percentage of employees who are exclusively represented by collective bargaining councils,%,25
Aspen Pharmacare,Healthcare,South Africa,Africa,Labour,Collective bargaining councils and trade unions-Percentage of employees who are exclusively members of trade unions,%,8
Aspen Pharmacare,Healthcare,South Africa,Africa,Labour,Collective bargaining councils and trade unions-Percentage of employees who are both represented by collective bargaining councils and are members of trade unions,%,18
Aspen Pharmacare,Healthcare,South Africa,Africa,Training and development,Training and development investment,Rmillion,19.0
Aspen Pharmacare,Healthcare,South Africa,Africa,Training and development,Investment in training and development as a percentage of the Group's total,%,32
Aspen Pharmacare,Healthcare,South Africa,Africa,Training and development,Training spend per employee,Rand,5786
Aspen Pharmacare,Healthcare,South Africa,Africa,Training and development,Employees trained during the year,Number of people,1882
Aspen Pharmacare,Healthcare,South Africa,Africa,Training and development,Employees trained as a percentage of the Group's total,%,27
Aspen Pharmacare,Healthcare,South Africa,Africa,Training and development,Training hours per employee,Hours,32
Aspen Pharmacare,Healthcare,South Africa,Africa,Labour,Labour days lost due to strike action,Days,0
Aspen Pharmacare,Healthcare,South Africa,Africa,Labour,Absenteeism rate,%,11
Aspen Pharmacare,Healthcare,South Africa,Africa,Labour,Absenteeism rate - Scheduled,%,8
Aspen Pharmacare,Healthcare,South Africa,Africa,Labour,Absenteeism rate - Unscheduled,%,2
Aspen Pharmacare,Healthcare,South Africa,Africa,Employees,Number of employees,Number,3278
Astral,Consumer Defensive,South Africa,Africa,Employees,Number of employees - Permanent,Number,9226
Astral,Consumer Defensive,South Africa,Africa,Employees,Number of contractors,Number,3085
Astral,Consumer Defensive,South Africa,Africa,Employees,Number of employees,Number,12311
Astral,Consumer Defensive,South Africa,Africa,Employees,Job opportunities sustained,%,100
Astral,Consumer Defensive,South Africa,Africa,Employees,Job opportunities declared redundant,Number,1
Astral,Consumer Defensive,South Africa,Africa,Employees,New hires,Number,2
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of employees receiving technical skills training,Number,425
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of employees receiving safety and health training,Number,984
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of employees receiving managerial training,Number,48
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of employees receiving leadership and organisational culture training,Number,20
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of employees receiving training (other than the above),Number,152
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of unemployed youths trained,Number,84
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of unemployed people with disabilities trained,Number,38
Astral,Consumer Defensive,South Africa,Africa,Training and development,Number of unemployed people who received training,Number,198
Astral,Consumer Defensive,South Africa,Africa,Labour,Unionised employees,Number,3689
Astral,Consumer Defensive,South Africa,Africa,Labour,Working hours lost due to protected strike action,Number,0
Astral,Consumer Defensive,South Africa,Africa,Labour,Working hours lost due to unprotected strike action,Number,0
Astral,Consumer Defensive,South Africa,Africa,Labour,Trade unions within different operational bargaining entities,Number,14
Astral,Consumer Defensive,South Africa,Africa,Labour,Number of man days lost due to community unrest,Number,5.2
Astral,Consumer Defensive,South Africa,Africa,Diversity,Female employees,%,49
Astral,Consumer Defensive,South Africa,Africa,Diversity,Male employees,%,51
Astral,Consumer Defensive,South Africa,Africa,Employees,Percentage of disabled employees,%,2.4
Attacq Limited,Real Estate,South Africa,Africa,Employees,Number of employees,Number,159
Attacq Limited,Real Estate,South Africa,Africa,Employees,Percentage of permanent employees,%,87.3
Attacq Limited,Real Estate,South Africa,Africa,Employees,Percentage of fixed-term employees (>90 days),%,12.7
Attacq Limited,Real Estate,South Africa,Africa,Employees,Total temporary employees (>90 days),Number,0
Attacq Limited,Real Estate,South Africa,Africa,Employees,Percentage of people belonging to a trade union,%,0
Attacq Limited,Real Estate,South Africa,Africa,Diversity,Employees under 30 years,%,15.8
Attacq Limited,Real Estate,South Africa,Africa,Diversity,Employees between 30 - 40 years,%,48.7
Attacq Limited,Real Estate,South Africa,Africa,Diversity,Employees between 41 - 50 years,%,24.7
Attacq Limited,Real Estate,South Africa,Africa,Diversity,Employees between 51 - 60 years,%,10.1
Attacq Limited,Real Estate,South Africa,Africa,Diversity,Employees over 60 years,%,0.6
Attacq Limited,Real Estate,South Africa,Africa,Diversity,Average age of employees,Years,38.3
Attacq Limited,Real Estate,South Africa,Africa,Employees,Employees recognised and rewarded for long service (10-year),Number of employees,5
Attacq Limited,Real Estate,South Africa,Africa,Employees,Employees recognised and rewarded for long service (5-year),Number of employees,8
Attacq Limited,Real Estate,South Africa,Africa,Employees,Employees served Attacq Limited for longer than 10 years,%,8.9
Attacq Limited,Real Estate,South Africa,Africa,Employees,Employees volunteered to drive the Sky-riser initiatives,Number of employees,36
Attacq Limited,Real Estate,South Africa,Africa,Training and development,Total training spend,Rand,2870572
Attacq Limited,Real Estate,South Africa,Africa,Training and development,Training spend per employee,Rand,16886
Attacq Limited,Real Estate,South Africa,Africa,Employees,Financial assistance- employees received financial assistance for their children's school fees,Number of employees,16
Aveng,Industrials,South Africa,Africa,Community,Investment to improve access to water and sanitation for the South African communities,Rand,730000
Aveng,Industrials,South Africa,Africa,Learning and development,Learning and development spent at Moolmans,Rmillion,35.7
Aveng,Industrials,South Africa,Africa,Learning and development,Learning and development training for McConnell Dowell employees,Hours,19779
Aveng,Industrials,South Africa,Africa,Supply chain,Money spent with black-owned suppliers,Rbillion,1
Aveng,Industrials,South Africa,Africa,Supply chain,Black women-owned suppliers,Rmillion,575
Aveng,Industrials,South Africa,Africa,Safety,Number of fatalities,Number,0
Aveng,Industrials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,0.10
Aveng,Industrials,South Africa,Africa,Safety,Total recordable injury frequency rate (TRIFR),Rate,0.73
